date,service,region,instance_type,storage_type,usage_units,data_egress_gb,cpu_utilization,memory_utilization,active_users,cost_usd,anomaly_flag
2024-11-21,EC2,us-west-2,t3.medium,,0.82,0.47,31.08,22.65,73,25.93,0
2024-11-21,S3,us-west-2,,Standard,0.92,0.76,,,720,10.08,0
2024-11-21,RDS,us-west-2,t3.medium,,0.88,0.04,27.85,23.96,877,13.89,0
2024-11-21,Lambda,us-west-2,,,1.0,0.46,,,918,4.44,0
2024-11-21,DataTransfer,eu-west-1,,,0.88,9.41,,,494,12.08,0
2024-11-22,EC2,eu-west-1,t3.medium,,0.97,0.82,68.21,51.61,911,30.98,0
2024-11-22,S3,eu-west-1,,Standard,1.01,0.78,,,481,10.99,0
2024-11-22,RDS,us-west-2,m5.large,,0.84,1.75,22.66,51.9,790,14.23,0
2024-11-22,Lambda,us-west-2,,,1.18,0.77,,,767,5.38,0
2024-11-22,DataTransfer,us-east-1,,,1.1,4.4,,,724,11.45,0
2024-11-23,EC2,eu-west-1,t2.micro,,1.13,1.66,49.52,28.29,725,27.72,0
2024-11-23,S3,us-west-2,,Standard,0.88,1.67,,,516,7.78,0
2024-11-23,RDS,eu-west-1,t2.micro,,0.99,0.82,28.51,29.55,668,12.24,0
2024-11-23,Lambda,eu-west-1,,,0.74,0.4,,,430,2.54,0
2024-11-23,DataTransfer,us-east-1,,,0.92,9.73,,,251,10.71,0
2024-11-24,EC2,eu-west-1,t2.micro,,0.71,1.68,12.56,85.81,52,17.68,0
2024-11-24,S3,eu-west-1,,IA,0.71,0.87,,,967,6.09,0
2024-11-24,RDS,us-east-1,t3.medium,,0.74,0.91,53.97,82.15,592,9.26,0
2024-11-24,Lambda,us-east-1,,,1.28,0.42,,,668,4.27,0
2024-11-24,DataTransfer,us-west-2,,,0.92,4.0,,,929,7.87,0
2024-11-25,EC2,eu-west-1,m5.large,,0.75,1.42,48.64,82.76,919,24.73,0
2024-11-25,S3,eu-west-1,,Standard,1.32,1.15,,,356,14.62,0
2024-11-25,RDS,eu-west-1,m5.large,,1.23,0.96,13.57,41.67,897,20.13,0
2024-11-25,Lambda,us-east-1,,,1.27,0.18,,,513,5.48,0
2024-11-25,DataTransfer,eu-west-1,,,1.17,7.32,,,576,13.61,0
2024-11-26,EC2,us-east-1,t2.micro,,0.87,1.36,19.7,27.96,805,28.58,0
2024-11-26,S3,eu-west-1,,Glacier,0.82,0.16,,,100,8.88,0
2024-11-26,RDS,us-east-1,m5.large,,1.3,1.73,71.8,31.82,191,21.64,0
2024-11-26,Lambda,us-east-1,,,0.93,1.95,,,640,4.93,0
2024-11-26,DataTransfer,us-west-2,,,1.01,1.13,,,254,9.2,0
2024-11-27,EC2,us-west-2,m5.large,,1.03,0.73,61.28,83.09,482,33.54,0
2024-11-27,S3,us-east-1,,IA,1.39,1.58,,,452,15.72,0
2024-11-27,RDS,us-east-1,t3.medium,,1.37,0.13,58.24,24.0,692,21.99,0
2024-11-27,Lambda,us-west-2,,,1.07,1.34,,,909,5.26,0
2024-11-27,DataTransfer,eu-west-1,,,0.81,0.39,,,760,7.09,0
2024-11-28,EC2,eu-west-1,t2.micro,,0.79,0.05,65.07,62.29,260,25.49,0
2024-11-28,S3,eu-west-1,,IA,1.15,0.32,,,812,12.47,0
2024-11-28,RDS,us-west-2,m5.large,,1.34,0.7,42.86,21.29,638,21.95,0
2024-11-28,Lambda,eu-west-1,,,1.26,1.23,,,140,6.04,0
2024-11-28,DataTransfer,eu-west-1,,,0.85,4.39,,,443,9.53,0
2024-11-29,EC2,us-east-1,m5.large,,0.91,1.32,20.96,68.08,710,30.03,0
2024-11-29,S3,us-west-2,,IA,0.78,0.55,,,385,8.7,0
2024-11-29,RDS,eu-west-1,m5.large,,1.34,0.21,67.62,68.11,270,21.7,0
2024-11-29,Lambda,us-east-1,,,1.35,1.14,,,489,6.37,0
2024-11-29,DataTransfer,us-east-1,,,0.76,6.74,,,691,9.96,0
2024-11-30,EC2,us-east-1,t2.micro,,0.98,1.04,42.12,41.03,951,24.35,0
2024-11-30,S3,us-west-2,,Standard,0.84,0.5,,,465,7.1,0
2024-11-30,RDS,us-west-2,t2.micro,,1.02,1.49,27.09,20.75,174,13.13,0
2024-11-30,Lambda,eu-west-1,,,1.26,0.71,,,515,4.46,0
2024-11-30,DataTransfer,eu-west-1,,,0.87,1.09,,,582,6.2,0
2024-12-01,EC2,us-west-2,m5.large,,1.27,1.07,14.22,51.99,811,31.5,0
2024-12-01,S3,eu-west-1,,Glacier,1.02,0.2,,,864,8.37,0
2024-12-01,RDS,eu-west-1,m5.large,,1.03,1.42,45.12,27.9,618,13.29,0
2024-12-01,Lambda,eu-west-1,,,1.19,1.6,,,50,4.66,0
2024-12-01,DataTransfer,eu-west-1,,,0.94,2.34,,,135,7.26,0
2024-12-02,EC2,eu-west-1,t3.medium,,0.98,1.88,22.25,20.69,824,32.87,0
2024-12-02,S3,us-east-1,,IA,0.87,0.26,,,978,9.59,0
2024-12-02,RDS,us-west-2,t3.medium,,1.18,1.67,30.0,62.67,896,20.11,0
2024-12-02,Lambda,us-west-2,,,0.96,0.97,,,776,4.66,0
2024-12-02,DataTransfer,eu-west-1,,,0.8,2.14,,,341,8.03,0
2024-12-03,EC2,eu-west-1,t2.micro,,0.99,1.7,28.38,36.78,126,33.33,0
2024-12-03,S3,us-west-2,,Standard,1.38,1.06,,,820,15.64,0
2024-12-03,RDS,us-west-2,t2.micro,,1.22,0.23,29.81,76.51,381,20.17,0
2024-12-03,Lambda,us-west-2,,,0.97,1.91,,,717,5.19,0
2024-12-03,DataTransfer,eu-west-1,,,1.37,4.28,,,277,14.14,0
2024-12-04,EC2,us-east-1,t3.medium,,1.05,0.61,87.9,66.44,327,34.82,0
2024-12-04,S3,us-west-2,,Glacier,0.92,1.65,,,871,10.9,0
2024-12-04,RDS,us-east-1,t3.medium,,1.39,1.36,88.8,22.02,463,23.58,0
2024-12-04,Lambda,us-east-1,,,0.88,1.68,,,661,4.71,0
2024-12-04,DataTransfer,eu-west-1,,,1.06,5.67,,,535,12.17,0
2024-12-05,EC2,us-east-1,t3.medium,,0.74,0.79,87.11,57.73,187,24.96,0
2024-12-05,S3,us-east-1,,IA,0.98,0.07,,,367,10.84,0
2024-12-05,RDS,us-east-1,t2.micro,,0.72,0.61,83.69,42.47,138,12.11,0
2024-12-05,Lambda,eu-west-1,,,1.07,1.65,,,921,5.55,0
2024-12-05,DataTransfer,eu-west-1,,,1.36,7.95,,,741,15.94,0
2024-12-06,EC2,us-west-2,t3.medium,,0.98,1.57,87.02,28.87,144,33.28,0
2024-12-06,S3,us-east-1,,Glacier,0.76,0.04,,,912,8.45,0
2024-12-06,RDS,eu-west-1,t3.medium,,1.01,0.39,75.28,76.18,409,16.84,0
2024-12-06,Lambda,eu-west-1,,,0.91,1.28,,,695,4.65,0
2024-12-06,DataTransfer,us-east-1,,,0.87,7.31,,,390,11.29,0
2024-12-07,EC2,eu-west-1,m5.large,,0.91,0.0,27.91,43.83,317,22.58,0
2024-12-07,S3,eu-west-1,,Standard,1.36,1.04,,,59,11.78,0
2024-12-07,RDS,eu-west-1,t3.medium,,0.98,0.67,26.58,46.45,513,12.5,0
2024-12-07,Lambda,us-east-1,,,0.9,1.15,,,828,3.58,0
2024-12-07,DataTransfer,us-west-2,,,0.7,9.31,,,214,9.32,0
2024-12-08,EC2,us-east-1,t3.medium,,0.88,0.25,14.68,41.38,315,22.09,0
2024-12-08,S3,eu-west-1,,Standard,1.33,1.46,,,865,11.81,0
2024-12-08,RDS,us-west-2,m5.large,,0.92,0.59,68.67,80.99,999,11.79,0
2024-12-08,Lambda,us-west-2,,,0.77,1.8,,,523,3.46,0
2024-12-08,DataTransfer,eu-west-1,,,1.11,9.75,,,896,12.26,0
2024-12-09,EC2,us-west-2,m5.large,,0.92,1.05,35.94,27.77,913,31.28,0
2024-12-09,S3,eu-west-1,,IA,1.25,1.26,,,835,14.62,0
2024-12-09,RDS,eu-west-1,t2.micro,,0.93,1.32,68.43,51.73,448,16.21,0
2024-12-09,Lambda,us-east-1,,,0.95,1.34,,,948,4.91,0
2024-12-09,DataTransfer,eu-west-1,,,0.97,7.91,,,461,12.64,0
2024-12-10,EC2,us-west-2,t3.medium,,1.14,0.83,78.79,37.63,985,38.55,0
2024-12-10,S3,us-east-1,,IA,0.83,1.52,,,225,10.03,0
2024-12-10,RDS,eu-west-1,m5.large,,0.71,1.31,39.21,62.8,376,12.57,0
2024-12-10,Lambda,us-west-2,,,1.27,0.99,,,78,6.18,0
2024-12-10,DataTransfer,us-west-2,,,1.32,6.49,,,379,15.06,0
2024-12-11,EC2,eu-west-1,t2.micro,,0.98,0.05,36.84,88.32,705,32.99,0
2024-12-11,S3,us-west-2,,IA,1.26,0.26,,,622,14.25,0
2024-12-11,RDS,us-west-2,t3.medium,,0.75,1.02,87.56,68.52,141,13.18,0
2024-12-11,Lambda,us-east-1,,,1.06,1.67,,,916,5.62,0
2024-12-11,DataTransfer,us-east-1,,,1.15,0.28,,,858,10.48,0
2024-12-12,EC2,us-west-2,t2.micro,,1.06,0.48,19.98,61.03,711,36.06,0
2024-12-12,S3,eu-west-1,,Glacier,1.26,1.23,,,428,14.76,0
2024-12-12,RDS,us-west-2,t3.medium,,0.72,1.21,41.66,40.91,360,12.78,0
2024-12-12,Lambda,us-east-1,,,1.22,1.72,,,396,6.37,0
2024-12-12,DataTransfer,eu-west-1,,,0.83,3.41,,,570,9.18,0
2024-12-13,EC2,us-west-2,t2.micro,,1.28,0.25,82.25,80.5,408,43.47,0
2024-12-13,S3,us-west-2,,IA,1.0,0.25,,,219,11.44,0
2024-12-13,RDS,us-west-2,t2.micro,,1.02,1.88,48.91,52.38,106,18.3,0
2024-12-13,Lambda,us-west-2,,,1.28,1.11,,,780,6.32,0
2024-12-13,DataTransfer,eu-west-1,,,0.71,8.8,,,417,10.81,0
2024-12-14,EC2,eu-west-1,t3.medium,,1.15,1.66,13.94,79.67,305,30.26,0
2024-12-14,S3,us-west-2,,Glacier,0.9,1.06,,,503,8.17,0
2024-12-14,RDS,eu-west-1,t2.micro,,1.4,1.69,38.94,20.72,470,18.71,0
2024-12-14,Lambda,us-east-1,,,1.19,1.3,,,986,4.71,0
2024-12-14,DataTransfer,us-east-1,,,1.13,1.13,,,626,8.28,0
2024-12-15,EC2,eu-west-1,t3.medium,,1.13,1.08,47.51,40.56,700,29.37,0
2024-12-15,S3,eu-west-1,,Glacier,1.0,1.03,,,94,9.02,0
2024-12-15,RDS,eu-west-1,m5.large,,1.3,0.52,49.32,88.29,241,16.87,0
2024-12-15,Lambda,us-east-1,,,1.12,0.18,,,184,3.9,0
2024-12-15,DataTransfer,us-east-1,,,0.76,9.59,,,789,10.01,0
2024-12-16,EC2,eu-west-1,t3.medium,,0.95,0.55,74.58,45.69,487,32.86,0
2024-12-16,S3,us-east-1,,Standard,1.08,0.91,,,549,12.76,0
2024-12-16,RDS,us-west-2,m5.large,,1.0,0.13,10.13,56.63,245,17.15,0
2024-12-16,Lambda,eu-west-1,,,1.4,1.54,,,780,7.16,0
2024-12-16,DataTransfer,us-west-2,,,0.73,7.75,,,817,10.58,0
2024-12-17,EC2,us-east-1,m5.large,,0.96,0.95,60.43,83.55,503,33.66,0
2024-12-17,S3,eu-west-1,,Glacier,1.39,0.62,,,306,16.25,0
2024-12-17,RDS,us-east-1,m5.large,,1.2,0.09,31.3,54.8,589,20.67,0
2024-12-17,Lambda,us-west-2,,,0.83,0.67,,,816,4.16,0
2024-12-17,DataTransfer,eu-west-1,,,1.17,0.72,,,844,11.08,0
2024-12-18,EC2,us-east-1,t2.micro,,0.88,1.18,30.91,88.95,225,31.04,0
2024-12-18,S3,us-west-2,,Glacier,1.33,1.27,,,292,15.91,0
2024-12-18,RDS,eu-west-1,t2.micro,,1.36,0.28,61.43,46.74,658,23.64,0
2024-12-18,Lambda,us-east-1,,,1.37,1.8,,,546,7.22,0
2024-12-18,DataTransfer,us-west-2,,,1.26,9.96,,,527,16.6,0
2024-12-19,EC2,eu-west-1,m5.large,,1.13,1.93,17.65,21.58,833,40.04,0
2024-12-19,S3,us-east-1,,Glacier,1.19,0.17,,,402,13.87,0
2024-12-19,RDS,us-west-2,t2.micro,,0.81,0.78,49.2,27.73,73,14.4,0
2024-12-19,Lambda,eu-west-1,,,0.92,0.07,,,918,4.29,0
2024-12-19,DataTransfer,eu-west-1,,,1.23,0.18,,,427,11.5,0
2024-12-20,EC2,us-east-1,t2.micro,,1.03,1.88,24.87,88.46,117,36.68,0
2024-12-20,S3,us-east-1,,Glacier,0.72,1.74,,,356,9.16,0
2024-12-20,RDS,eu-west-1,m5.large,,0.9,1.94,22.27,71.33,974,16.56,0
2024-12-20,Lambda,us-east-1,,,1.12,1.83,,,174,6.1,0
2024-12-20,DataTransfer,us-east-1,,,0.83,6.52,,,888,10.95,0
2024-12-21,EC2,us-east-1,t2.micro,,1.37,1.85,46.59,79.23,228,36.75,0
2024-12-21,S3,eu-west-1,,Standard,1.16,0.22,,,539,10.25,0
2024-12-21,RDS,us-east-1,m5.large,,1.25,1.36,60.81,83.67,806,16.99,0
2024-12-21,Lambda,eu-west-1,,,1.09,1.57,,,234,4.59,0
2024-12-21,DataTransfer,us-west-2,,,0.93,1.36,,,373,7.15,0
2024-12-22,EC2,us-west-2,t2.micro,,1.11,1.35,74.34,66.14,56,29.82,0
2024-12-22,S3,eu-west-1,,IA,1.29,0.23,,,801,11.42,0
2024-12-22,RDS,eu-west-1,t2.micro,,0.76,1.3,43.06,48.39,513,10.68,0
2024-12-22,Lambda,eu-west-1,,,0.95,0.58,,,520,3.61,0
2024-12-22,DataTransfer,us-east-1,,,1.16,4.19,,,230,10.25,0
2024-12-23,EC2,eu-west-1,m5.large,,1.08,1.84,81.99,51.37,781,38.84,0
2024-12-23,S3,us-west-2,,IA,0.9,0.54,,,756,10.82,0
2024-12-23,RDS,us-west-2,t2.micro,,0.89,0.66,62.75,40.58,717,15.92,0
2024-12-23,Lambda,us-west-2,,,0.81,0.63,,,661,4.11,0
2024-12-23,DataTransfer,eu-west-1,,,1.02,4.7,,,456,11.95,0
2024-12-24,EC2,us-east-1,t2.micro,,1.08,0.62,21.6,71.58,905,38.27,0
2024-12-24,S3,eu-west-1,,Standard,1.08,1.06,,,570,13.22,0
2024-12-24,RDS,us-east-1,t3.medium,,0.98,0.0,49.77,72.7,79,17.31,0
2024-12-24,Lambda,us-west-2,,,1.32,0.98,,,967,6.67,0
2024-12-24,DataTransfer,eu-west-1,,,0.76,4.88,,,379,9.54,0
2024-12-25,EC2,eu-west-1,m5.large,,1.34,1.99,18.49,36.31,633,48.32,0
2024-12-25,S3,us-west-2,,Glacier,1.06,1.29,,,302,13.12,0
2024-12-25,RDS,us-east-1,m5.large,,1.11,1.97,60.91,78.39,145,20.58,0
2024-12-25,Lambda,us-east-1,,,0.94,0.52,,,324,4.7,0
2024-12-25,DataTransfer,us-west-2,,,1.17,2.21,,,466,12.16,0
2024-12-26,EC2,us-east-1,t3.medium,,1.27,1.11,85.76,55.34,444,45.54,0
2024-12-26,S3,eu-west-1,,Standard,0.99,1.09,,,506,12.3,0
2024-12-26,RDS,us-east-1,t2.micro,,1.01,0.88,17.29,70.3,701,18.45,0
2024-12-26,Lambda,us-east-1,,,0.84,0.83,,,669,4.38,0
2024-12-26,DataTransfer,us-west-2,,,0.78,4.41,,,181,9.57,0
2024-12-27,EC2,eu-west-1,t3.medium,,0.81,1.76,44.7,48.85,236,29.7,0
2024-12-27,S3,eu-west-1,,IA,1.09,1.41,,,832,13.67,0
2024-12-27,RDS,eu-west-1,m5.large,,0.72,0.13,27.69,55.87,360,12.85,0
2024-12-27,Lambda,us-west-2,,,0.72,0.34,,,592,3.61,0
2024-12-27,DataTransfer,us-west-2,,,1.12,1.48,,,196,11.34,0
2024-12-28,EC2,us-east-1,t2.micro,,1.39,1.76,41.57,68.06,516,38.18,0
2024-12-28,S3,us-west-2,,Glacier,0.86,0.38,,,349,7.84,0
2024-12-28,RDS,us-west-2,t2.micro,,0.88,0.02,51.51,62.4,628,11.87,0
2024-12-28,Lambda,eu-west-1,,,1.11,0.94,,,788,4.45,0
2024-12-28,DataTransfer,us-east-1,,,1.35,8.28,,,151,13.79,0
2024-12-29,EC2,us-west-2,t2.micro,,1.33,1.73,63.92,35.02,662,36.76,0
2024-12-29,S3,us-west-2,,IA,1.28,1.49,,,964,12.25,0
2024-12-29,RDS,eu-west-1,t2.micro,,0.72,0.52,82.05,77.66,905,9.97,0
2024-12-29,Lambda,us-east-1,,,1.19,1.45,,,335,5.0,0
2024-12-29,DataTransfer,eu-west-1,,,0.98,2.15,,,713,8.12,0
2024-12-30,EC2,eu-west-1,t2.micro,,0.81,1.61,50.82,88.42,890,29.86,0
2024-12-30,S3,us-west-2,,Standard,0.78,0.85,,,672,9.84,0
2024-12-30,RDS,eu-west-1,m5.large,,0.9,0.47,68.73,22.15,554,16.39,0
2024-12-30,Lambda,eu-west-1,,,1.04,1.86,,,900,5.91,0
2024-12-30,DataTransfer,us-west-2,,,1.22,1.97,,,383,12.73,0
